4203,0,1537053752341
4204,0,1537053752441
4205,0,1537053752541
4206,0,1537053752641
4207,229.56,1537053752741
4208,219.56,1537053752842
4209,229.01,1537053752942
4210,224.45,1537053753042
4211,216.59,1537053753142
4212,224.31,1537053753242
4213,217.84,1537053753342
4214,0,1537053753442
4215,0,1537053753543
4216,0,1537053753643
4217,0,1537053753743
4218,229.55,1537053753843
4219,219.56,1537053753943
4220,228.96,1537053754043
4221,224.49,1537053754144
4222,216.54,1537053754244
4223,224.29,1537053754344
4224,217.86,1537053754444
4225,0,1537053754544
4226,0,1537053754644
4227,0,1537053754745
4228,0,1537053754845
4229,224.26,1537053754945
4230,229.55,1537053755045
4231,219.56,1537053755145
4232,228.91,1537053755245
4233,224.48,1537053755346
4234,216.49,1537053755446
4235,224.21,1537053755546
4236,217.79,1537053755646
4237,0,1537053755746
4238,0,1537053755846
4239,0,1537053755946
4240,0,1537053756046
4241,229.56,1537053756147
4242,219.56,1537053756247
4243,228.88,1537053756347
4244,224.53,1537053756447
4245,224.18,1537053756547
4246,217.81,1537053756647
4247,0,1537053756747
4248,0,1537053756848
4249,0,1537053756948
4250,0,1537053757048
4251,229.56,1537053757148
4252,219.56,1537053757248
4253,228.82,1537053757348
4254,216.37,1537053757448
4255,224.14,1537053757549
4256,217.81,1537053757649
4257,0,1537053757749
4258,0,1537053757849
4259,229.57,1537053757949
4260,219.56,1537053758049
4261,228.78,1537053758149
4262,224.54,1537053758250
4263,216.34,1537053758350
4264,224.14,1537053758450
4265,217.79,1537053758550
4266,0,1537053758650
4267,0,1537053758750
4268,0,1537053758850
4269,229.41,1537053758951
4270,219.56,1537053759051
4271,228.78,1537053759151
4272,224.58,1537053759251
4273,216.32,1537053759351
4274,224.12,1537053759451
4275,217.84,1537053759552
4276,0,1537053759652
4277,0,1537053759752
4278,0,1537053759852
4279,229.41,1537053759952
4280,219.56,1537053760052
4281,228.75,1537053760153
4282,224.57,1537053760253
4283,216.31,1537053760353
4284,224.06,1537053760453
4285,217.85,1537053760553
4286,0,1537053760653
4287,0,1537053760753
4288,0,1537053760854
4289,0,1537053760954
4290,219.56,1537053761054
4291,228.65,1537053761154
4292,224.59,1537053761254
4293,216.31,1537053761354
4294,224.03,1537053761454
4295,217.84,1537053761555
4296,0,1537053761655
4297,0,1537053761755
4298,0,1537053761855
4299,0,1537053761955
4300,229.33,1537053762055
4301,219.56,1537053762156
4302,228.62,1537053762256
4303,224.6,1537053762356
4304,216.36,1537053762456
4305,224.03,1537053762556
4306,217.82,1537053762656
4307,0,1537053762756
4308,0,1537053762857
4309,0,1537053762957
4310,0,1537053763057
4311,229.26,1537053763157
4312,219.56,1537053763257
4313,228.59,1537053763357
4314,224.61,1537053763457
4315,216.42,1537053763558
4316,224.01,1537053763658
4317,0,1537053763758
4318,0,1537053763858
4319,0,1537053763958
4320,229.27,1537053764058
4321,219.56,1537053764158
4322,228.53,1537053764258
4323,224.59,1537053764359
4324,216.46,1537053764459
4325,223.97,1537053764560
4326,217.82,1537053764660
4327,0,1537053764760
4328,0,1537053764860
4329,0,1537053764960
4330,0,1537053765060
4331,229.23,1537053765161
4332,219.56,1537053765261
4333,228.5,1537053765361
4334,224.58,1537053765461
4335,223.91,1537053765561
4336,217.78,1537053765662
4337,0,1537053765762
4338,0,1537053765862
4339,0,1537053765962
4340,0,1537053766062
4341,219.56,1537053766162
4342,228.46,1537053766262
4343,224.57,1537053766363
4344,216.65,1537053766463
4345,223.89,1537053766563
4346,217.84,1537053766663
4347,0,1537053766763
4348,0,1537053766863
4349,228.43,1537053766963
4350,229.07,1537053767064
4351,219.56,1537053767164
4352,224.62,1537053767264
4353,216.69,1537053767364
4354,223.85,1537053767464
4355,217.97,1537053767564
4356,0,1537053767665
4357,0,1537053767765
4358,0,1537053767865
4359,0,1537053767965
4360,229.03,1537053768065
4361,219.56,1537053768165
4362,228.42,1537053768265
4363,224.6,1537053768366
4364,216.72,1537053768466
4365,223.84,1537053768566
4366,218,1537053768666
4367,0,1537053768766
4368,0,1537053768866
4369,0,1537053768966
4370,0,1537053769067
4371,229.02,1537053769167
4372,219.56,1537053769267
4373,228.37,1537053769367
4374,224.63,1537053769467
4375,216.72,1537053769567
4376,223.81,1537053769668
4377,218.02,1537053769768
4378,0,1537053769868
4379,0,1537053769968
4380,0,1537053770068
4381,0,1537053770168
4382,229.06,1537053770268
4383,219.56,1537053770369
4384,228.32,1537053770469
4385,224.64,1537053770569
4386,216.75,1537053770669
4387,223.81,1537053770769
4388,218.07,1537053770869
4389,0,1537053770969
4390,0,1537053771069
4391,0,1537053771170
4392,229.15,1537053771270
4393,219.56,1537053771370
4394,228.28,1537053771470
4395,224.66,1537053771570
4396,216.75,1537053771671
4397,223.79,1537053771771
4398,218.09,1537053771871
4399,0,1537053771971
4400,0,1537053772071
4401,0,1537053772171
4402,0,1537053772271
4403,229.12,1537053772372
4404,219.56,1537053772472
4405,228.25,1537053772572
4406,224.7,1537053772672
4407,216.77,1537053772772
4408,223.76,1537053772872
4409,218.32,1537053772972
4410,0,1537053773073
4411,0,1537053773173
4412,0,1537053773273
4413,216.84,1537053773373
4414,229.11,1537053773473
4415,219.56,1537053773573
4416,228.21,1537053773673
4417,224.73,1537053773774
4418,216.94,1537053773874
4419,223.79,1537053773974
4420,218.4,1537053774074
4421,0,1537053774174
4422,0,1537053774274
4423,0,1537053774374
4424,0,1537053774474
4425,229.08,1537053774575
4426,219.56,1537053774675
4427,228.22,1537053774775
4428,224.73,1537053774875
4429,217.04,1537053774975
4430,223.78,1537053775075
4431,218.39,1537053775176
4432,0,1537053775276
4433,0,1537053775376
4434,0,1537053775476
4435,0,1537053775576
4436,219.56,1537053775676
4437,228.17,1537053775776
4438,224.73,1537053775877
4439,217.13,1537053775977
4440,223.8,1537053776077
4441,218.38,1537053776177
4442,0,1537053776277
4443,0,1537053776377
4444,229.08,1537053776477
4445,219.56,1537053776578
4446,228.17,1537053776678
4447,224.74,1537053776778
4448,217.19,1537053776878
4449,223.79,1537053776978
4450,218.4,1537053777079
4451,0,1537053777179
4452,0,1537053777280
4453,0,1537053777380
4454,0,1537053777480
4455,229.03,1537053777580
4456,228.14,1537053777680
4457,224.83,1537053777780
4458,217.4,1537053777880
4459,223.8,1537053777981
4460,218.45,1537053778081
4461,0,1537053778181
4462,0,1537053778281
4463,0,1537053778381
4464,0,1537053778481
4465,229.07,1537053778581
4466,219.56,1537053778682
4467,228.11,1537053778782
4468,224.93,1537053778882
4469,217.52,1537053778982
4470,223.8,1537053779082
4471,218.52,1537053779182
4472,0,1537053779282
4473,0,1537053779383
4474,0,1537053779483
4475,229.03,1537053779583
4476,219.56,1537053779683
4477,228.08,1537053779783
4478,225.01,1537053779883
4479,223.8,1537053779984
4480,218.56,1537053780084
4481,0,1537053780184
4482,0,1537053780284
4483,0,1537053780384
4484,0,1537053780484
4485,228.97,1537053780584
4486,219.56,1537053780685
4487,228.05,1537053780785
4488,225.19,1537053780885
4489,217.96,1537053780985
4490,223.79,1537053781085
4491,0,1537053781185
4492,0,1537053781286
4493,0,1537053781386
4494,228.98,1537053781486
4495,219.56,1537053781586
4496,228.02,1537053781686
4497,225.26,1537053781786
4498,218.1,1537053781886
4499,223.8,1537053781987
4500,218.6,1537053782087
4501,0,1537053782187
4502,0,1537053782287
4503,0,1537053782387
4504,0,1537053782487
4505,228.89,1537053782588
4506,219.56,1537053782688
4507,228.01,1537053782788
4508,225.29,1537053782888
4509,218.25,1537053782988
4510,223.78,1537053783088
4511,218.58,1537053783188
4512,0,1537053783289
4513,0,1537053783389
4514,0,1537053783489
4515,0,1537053783589
4516,228.88,1537053783689
4517,219.56,1537053783789
4518,228,1537053783890
4519,225.3,1537053783990
4520,218.55,1537053784090
4521,223.8,1537053784190
4522,218.62,1537053784290
4523,0,1537053784390
4524,0,1537053784490
4525,0,1537053784591
4526,0,1537053784691
4527,228.93,1537053784791
4528,219.56,1537053784891
4529,227.99,1537053784991
4530,225.3,1537053785091
4531,218.72,1537053785191
4532,223.8,1537053785292
4533,218.62,1537053785392
4534,0,1537053785492
4535,0,1537053785592
4536,0,1537053785692
4537,0,1537053785792
4538,228.87,1537053785893
4539,219.56,1537053785993
4540,227.97,1537053786093
4541,225.31,1537053786193
4542,223.78,1537053786293
4543,218.62,1537053786393
4544,0,1537053786493
4545,0,1537053786594
4546,0,1537053786694
4547,0,1537053786794
4548,228.86,1537053786894
4549,219.56,1537053786994
4550,227.93,1537053787094
4551,225.3,1537053787194
4552,218.76,1537053787295
4553,223.79,1537053787395
4554,218.61,1537053787495
4555,0,1537053787595
4556,0,1537053787695
4557,0,1537053787796
4558,228.88,1537053787896
4559,219.56,1537053787996
4560,227.93,1537053788096
4561,218.73,1537053788196
4562,223.79,1537053788296
4563,218.64,1537053788397
4564,0,1537053788497
4565,0,1537053788597
4566,0,1537053788697
4567,218.69,1537053788797
4568,228.91,1537053788897
4569,227.89,1537053788997
4570,225.3,1537053789098
4571,218.6,1537053789198
4572,223.77,1537053789298
4573,218.64,1537053789398
4574,0,1537053789498
4575,0,1537053789598
4576,0,1537053789699
4577,0,1537053789799
4578,219.56,1537053789899
4579,228.85,1537053790000
4580,219.56,1537053790100
4581,227.89,1537053790200
4582,225.27,1537053790300
4583,218.59,1537053790400
4584,223.77,1537053790500
4585,218.68,1537053790600
4586,0,1537053790701
4587,0,1537053790801
4588,0,1537053790901
4589,0,1537053791001
4590,228.81,1537053791101
4591,219.56,1537053791201
4592,227.87,1537053791302
4593,225.3,1537053791402
4594,218.59,1537053791502
4595,223.74,1537053791602
4596,218.7,1537053791702
4597,0,1537053791802
4598,0,1537053791903
4599,0,1537053792003
4600,0,1537053792103
4601,228.8,1537053792203
4602,219.56,1537053792303
4603,227.86,1537053792403
4604,225.31,1537053792503
4605,218.6,1537053792603
4606,223.75,1537053792704
4607,218.69,1537053792804
4608,0,1537053792904
4609,0,1537053793004
4610,0,1537053793105
4611,0,1537053793205
4612,228.79,1537053793305
4613,219.56,1537053793405
4614,227.87,1537053793505
4615,225.29,1537053793605
4616,223.75,1537053793705
4617,218.68,1537053793806
4618,0,1537053793906
4619,0,1537053794006
4620,0,1537053794106
4621,0,1537053794206
4622,228.78,1537053794306
4623,227.83,1537053794406
4624,218.59,1537053794507
4625,223.78,1537053794607
4626,218.69,1537053794707
4627,0,1537053794807
4628,0,1537053794907
4629,0,1537053795007
4630,228.8,1537053795107
4631,219.56,1537053795208
4632,225.3,1537053795308
4633,218.58,1537053795408
4634,223.76,1537053795508
4635,218.68,1537053795608
4636,0,1537053795708
4637,0,1537053795809
4638,228.81,1537053795909
4639,219.56,1537053796009
4640,227.82,1537053796109
4641,225.24,1537053796209
4642,218.61,1537053796309
4643,223.75,1537053796409
4644,218.68,1537053796510
4645,0,1537053796610
4646,0,1537053796710
4647,0,1537053796810
4648,0,1537053796910
4649,228.81,1537053797010
4650,219.56,1537053797110
4651,227.79,1537053797211
4652,225.31,1537053797311
4653,218.63,1537053797411
4654,223.77,1537053797511
4655,218.68,1537053797611
4656,0,1537053797711
4657,0,1537053797811
4658,0,1537053797912
4659,0,1537053798012
4660,228.81,1537053798112
4661,219.56,1537053798212
4662,227.77,1537053798312
4663,225.32,1537053798413
4664,218.69,1537053798513
4665,223.76,1537053798613
4666,218.71,1537053798713
4667,0,1537053798813
4668,0,1537053798913
4669,0,1537053799013
4670,0,1537053799114
4671,228.68,1537053799214
4672,219.56,1537053799314
4673,227.75,1537053799414
4674,225.34,1537053799514
4675,218.67,1537053799614
4676,223.74,1537053799714
4677,218.74,1537053799815
4678,0,1537053799915
4679,0,1537053800015
4680,0,1537053800115
4681,0,1537053800215
4682,228.65,1537053800315
4683,219.56,1537053800415
4684,227.75,1537053800516
4685,225.34,1537053800616
4686,218.57,1537053800716
4687,223.75,1537053800816
4688,218.76,1537053800916
4689,0,1537053801016
4690,0,1537053801116
4691,0,1537053801217
4692,0,1537053801317
4693,228.68,1537053801417
4694,219.56,1537053801517
4695,227.74,1537053801617
4696,225.34,1537053801717
4697,218.54,1537053801817
4698,223.74,1537053801918
4699,218.77,1537053802018
4700,0,1537053802118
4701,0,1537053802218
4702,0,1537053802319
4703,0,1537053802419
4704,228.59,1537053802519
4705,219.56,1537053802619
4706,227.73,1537053802719
4707,225.34,1537053802820
4708,218.49,1537053802920
4709,223.71,1537053803020
4710,218.78,1537053803120
4711,0,1537053803220
4712,0,1537053803320
4713,0,1537053803420
4714,0,1537053803521
4715,228.47,1537053803621
4716,219.56,1537053803721
4717,227.73,1537053803821
4718,225.34,1537053803921
4719,218.49,1537053804022
4720,223.73,1537053804122
4721,218.78,1537053804222
4722,0,1537053804322
4723,0,1537053804422
4724,0,1537053804522
4725,228.34,1537053804622
4726,219.56,1537053804723
4727,227.73,1537053804823
4728,225.34,1537053804923
4729,218.5,1537053805023
4730,223.72,1537053805123
4731,218.83,1537053805223
4732,0,1537053805323
4733,0,1537053805424
4734,0,1537053805524
4735,0,1537053805624
4736,218.84,1537053805724
4737,228.21,1537053805824
4738,219.56,1537053805924
4739,227.72,1537053806024
4740,225.4,1537053806125
4741,218.44,1537053806225
4742,223.74,1537053806325
4743,218.84,1537053806425
4744,0,1537053806525
4745,0,1537053806625
4746,0,1537053806725
4747,0,1537053806826
4748,228.1,1537053806926
4749,219.56,1537053807026
4750,227.7,1537053807126
4751,225.4,1537053807226
4752,218.4,1537053807326
4753,223.73,1537053807426
4754,218.85,1537053807527
4755,0,1537053807627
4756,0,1537053807727
4757,0,1537053807827
4758,0,1537053807927
4759,228.01,1537053808027
4760,219.56,1537053808127
4761,227.7,1537053808228
4762,225.42,1537053808328
4763,218.48,1537053808428
4764,223.72,1537053808528
4765,218.78,1537053808628
4766,0,1537053808728
4767,0,1537053808828
4768,0,1537053808929
4769,0,1537053809029
4770,227.9,1537053809129
4771,219.56,1537053809229
4772,227.68,1537053809329
4773,225.44,1537053809430
4774,218.5,1537053809530
4775,223.69,1537053809630
4776,218.78,1537053809730
4777,0,1537053809830
4778,0,1537053809930
4779,0,1537053810030
4780,0,1537053810131
4781,227.81,1537053810231
4782,219.56,1537053810331
4783,227.67,1537053810431
4784,225.5,1537053810531
4785,218.38,1537053810631
4786,223.69,1537053810731
4787,218.81,1537053810832
4788,0,1537053810932
4789,0,1537053811032
4790,0,1537053811132
4791,0,1537053811232
4792,227.74,1537053811332
4793,219.56,1537053811432
4794,227.68,1537053811533
4795,225.5,1537053811633
4796,218.42,1537053811733
4797,223.7,1537053811833
4798,218.79,1537053811933
4799,0,1537053812033
4800,0,1537053812133
4801,0,1537053812233
4802,0,1537053812334
4803,227.58,1537053812434
4804,219.56,1537053812534
4805,227.65,1537053812634
4806,225.53,1537053812734
4807,218.42,1537053812834
4808,223.67,1537053812934
4809,218.83,1537053813035
4810,0,1537053813135
4811,0,1537053813235
4812,0,1537053813335
4813,0,1537053813435
4814,227.56,1537053813535
4815,219.56,1537053813635
4816,227.64,1537053813736
4817,225.55,1537053813836
4818,218.4,1537053813936
4819,223.71,1537053814036
4820,218.78,1537053814136
4821,0,1537053814236
4822,0,1537053814336
4823,0,1537053814437
4824,0,1537053814537
4825,227.55,1537053814637
4826,219.56,1537053814737
4827,227.62,1537053814838
4828,225.57,1537053814938
4829,218.36,1537053815038
4830,223.71,1537053815139
4831,218.79,1537053815239
4832,0,1537053815339
4833,0,1537053815439
4834,0,1537053815539
4835,0,1537053815639
4836,227.38,1537053815739
4837,219.56,1537053815840
4838,227.6,1537053815940
4839,225.6,1537053816040
4840,218.31,1537053816140
4841,223.69,1537053816240
4842,218.84,1537053816340
4843,0,1537053816440
4844,0,1537053816541
4845,0,1537053816641
4846,0,1537053816741
4847,0,1537053816841
4848,227.29,1537053816941
4849,219.56,1537053817041
4850,227.6,1537053817141
4851,225.62,1537053817242
4852,218.31,1537053817342
4853,223.7,1537053817442
4854,218.79,1537053817542
4855,0,1537053817642
4856,0,1537053817742
4857,0,1537053817843
4858,0,1537053817943
4859,227.29,1537053818043
4860,219.56,1537053818143
4861,227.6,1537053818243
4862,225.64,1537053818343
4863,218.4,1537053818443
4864,223.65,1537053818544
4865,218.79,1537053818644
4866,0,1537053818744
4867,0,1537053818844
4868,0,1537053818944
4869,0,1537053819044
4870,227.22,1537053819145
4871,219.56,1537053819245
4872,227.59,1537053819345
4873,225.68,1537053819445
4874,218.49,1537053819545
4875,223.64,1537053819645
4876,218.81,1537053819746
4877,0,1537053819846
4878,0,1537053819946
4879,0,1537053820046
4880,0,1537053820146
4881,227.21,1537053820246
4882,219.56,1537053820347
4883,227.57,1537053820447
4884,225.72,1537053820547
4885,218.55,1537053820647
4886,223.6,1537053820747
4887,218.81,1537053820847
4888,0,1537053820948
4889,0,1537053821048
4890,0,1537053821148
4891,0,1537053821248
4892,227.18,1537053821348
4893,219.56,1537053821448
4894,227.54,1537053821548
4895,225.72,1537053821649
4896,218.53,1537053821749
4897,223.6,1537053821849
4898,218.82,1537053821949
4899,0,1537053822049
4900,0,1537053822149
4901,0,1537053822249
4902,0,1537053822350
4903,227.14,1537053822450
4904,219.56,1537053822550
4905,227.54,1537053822650
4906,225.75,1537053822750
4907,218.52,1537053822850
4908,223.62,1537053822951
4909,218.82,1537053823051
4910,0,1537053823151
4911,0,1537053823251
4912,0,1537053823351
4913,0,1537053823451
4914,219.56,1537053823551
4915,227.53,1537053823652
4916,225.76,1537053823752
4917,218.43,1537053823852
4918,223.63,1537053823952
4919,218.82,1537053824052
4920,0,1537053824152
4921,0,1537053824252
4922,0,1537053824353
4923,227.03,1537053824453
4924,219.56,1537053824553
4925,227.53,1537053824653
4926,225.76,1537053824753
4927,218.44,1537053824853
4928,223.65,1537053824953
4929,218.85,1537053825054
4930,0,1537053825154
4931,0,1537053825254
4932,0,1537053825354
4933,0,1537053825454
4934,0,1537053825554
4935,226.98,1537053825655
4936,219.56,1537053825755
4937,227.5,1537053825855
4938,225.8,1537053825955
4939,218.41,1537053826055
4940,223.66,1537053826156
4941,218.87,1537053826256
4942,0,1537053826356
4943,0,1537053826456
4944,0,1537053826556
4945,0,1537053826656
4946,226.89,1537053826756
4947,219.56,1537053826857
4948,227.48,1537053826957
4949,225.77,1537053827057
4950,218.38,1537053827157
4951,223.7,1537053827257
4952,218.86,1537053827357
4953,0,1537053827458
4954,0,1537053827558
4955,0,1537053827659
4956,0,1537053827759
4957,226.92,1537053827859
4958,219.56,1537053827959
4959,227.48,1537053828059
4960,225.81,1537053828159
4961,218.4,1537053828259
4962,223.71,1537053828359
4963,218.9,1537053828460
4964,0,1537053828560
4965,0,1537053828660
4966,0,1537053828760
4967,0,1537053828860
4968,226.82,1537053828960
4969,227.47,1537053829060
4970,225.86,1537053829161
4971,218.43,1537053829261
4972,223.75,1537053829361
4973,218.88,1537053829461
4974,0,1537053829561
4975,0,1537053829661
4976,0,1537053829761
4977,0,1537053829862
4978,219.56,1537053829962
4979,226.81,1537053830062
4980,219.56,1537053830162
4981,227.48,1537053830263
4982,225.87,1537053830363
4983,218.42,1537053830463
4984,223.8,1537053830563
4985,218.89,1537053830663
4986,0,1537053830763
4987,0,1537053830864
4988,0,1537053830964
4989,0,1537053831064
4990,226.83,1537053831164
4991,219.56,1537053831264
4992,227.43,1537053831364
4993,225.91,1537053831464
4994,218.42,1537053831565
4995,223.79,1537053831665
4996,218.84,1537053831765
4997,0,1537053831865
4998,0,1537053831965
4999,0,1537053832065
5000,0,1537053832165
5001,226.89,1537053832266
5002,219.56,1537053832366
5003,227.44,1537053832466
5004,225.89,1537053832566
5005,218.47,1537053832666
5006,223.82,1537053832766
5007,218.86,1537053832867
5008,0,1537053832967
5009,0,1537053833067
5010,0,1537053833167
5011,226.81,1537053833267
5012,219.56,1537053833367
5013,227.44,1537053833467
5014,225.93,1537053833568
5015,218.5,1537053833668
5016,223.85,1537053833768
5017,0,1537053833868
5018,0,1537053833968
5019,0,1537053834069
5020,218.91,1537053834169
5021,226.71,1537053834269
5022,219.56,1537053834369
5023,227.45,1537053834469
5024,225.95,1537053834569
5025,218.5,1537053834669
5026,223.89,1537053834770
5027,218.9,1537053834870
5028,0,1537053834970
5029,0,1537053835070
5030,0,1537053835170
5031,0,1537053835270
5032,226.65,1537053835371
5033,219.56,1537053835471
5034,227.43,1537053835571
5035,226.01,1537053835671
5036,218.54,1537053835771
5037,223.91,1537053835871
5038,218.86,1537053835971
5039,0,1537053836072
5040,0,1537053836172
5041,0,1537053836272
5042,0,1537053836372
5043,226.72,1537053836472
5044,219.56,1537053836572
5045,227.41,1537053836672
5046,226.02,1537053836773
5047,218.54,1537053836873
5048,223.95,1537053836973
5049,218.88,1537053837073
5050,0,1537053837173
5051,0,1537053837273
5052,0,1537053837373
5053,0,1537053837474
5054,218.89,1537053837574
5055,226.75,1537053837674
5056,219.56,1537053837774
5057,227.41,1537053837874
5058,226.05,1537053837974
5059,218.52,1537053838075
5060,224,1537053838175
5061,218.87,1537053838275
5062,0,1537053838375
5063,0,1537053838475
5064,0,1537053838575
5065,0,1537053838675
5066,226.71,1537053838776
5067,219.56,1537053838876
5068,227.42,1537053838976
5069,226.09,1537053839076
5070,218.46,1537053839176
5071,224.04,1537053839276
5072,218.88,1537053839377
5073,0,1537053839477
5074,0,1537053839577
5075,0,1537053839677
5076,0,1537053839777
5077,226.77,1537053839877
5078,219.56,1537053839978
5079,227.42,1537053840078
5080,226.09,1537053840178
5081,218.39,1537053840279
5082,224.07,1537053840379
5083,218.9,1537053840479
5084,0,1537053840579
5085,0,1537053840679
5086,0,1537053840779
5087,0,1537053840879
5088,227.4,1537053840980
5089,226.83,1537053841080
5090,219.56,1537053841180
5091,227.41,1537053841280
5092,226.16,1537053841380
5093,224.09,1537053841480
5094,218.9,1537053841580
5095,0,1537053841681
5096,0,1537053841781
5097,0,1537053841881
5098,0,1537053841981
5099,218.4,1537053842081
5100,226.61,1537053842181
5101,219.56,1537053842282
5102,227.39,1537053842382
5103,218.36,1537053842482
5104,224.13,1537053842582
5105,218.92,1537053842682
5106,0,1537053842782
5107,0,1537053842882
5108,0,1537053842983
5109,0,1537053843083
5110,226.62,1537053843183
5111,219.56,1537053843283
5112,226.25,1537053843383
5113,218.41,1537053843483
5114,224.1,1537053843583
5115,218.91,1537053843684
5116,0,1537053843784
5117,0,1537053843884
5118,0,1537053843984
5119,0,1537053844084
5120,0,1537053844184
5121,226.52,1537053844284
5122,219.56,1537053844385
5123,227.41,1537053844485
5124,226.26,1537053844585
5125,218.5,1537053844685
5126,224.14,1537053844785
5127,218.89,1537053844886
5128,0,1537053844986
5129,0,1537053845086
5130,0,1537053845186
5131,226.52,1537053845286
5132,219.56,1537053845386
5133,227.41,1537053845486
5134,226.29,1537053845587
5135,218.55,1537053845687
5136,224.18,1537053845787
5137,218.92,1537053845887
5138,0,1537053845987
5139,0,1537053846087
5140,0,1537053846187
5141,0,1537053846288
5142,0,1537053846388
5143,226.36,1537053846488
5144,219.56,1537053846588
5145,227.4,1537053846688
5146,226.27,1537053846788
5147,218.46,1537053846888
5148,224.19,1537053846989
5149,218.91,1537053847089
5150,0,1537053847189
5151,0,1537053847289
5152,0,1537053847389
5153,0,1537053847489
5154,226.41,1537053847589
5155,219.56,1537053847690
5156,226.29,1537053847790
5157,218.37,1537053847890
5158,224.2,1537053847990
5159,218.92,1537053848090
5160,0,1537053848190
5161,0,1537053848290
5162,0,1537053848391
5163,0,1537053848491
5164,226.33,1537053848591
5165,219.56,1537053848691
5166,227.41,1537053848791
5167,226.33,1537053848891
5168,218.32,1537053848991
5169,224.24,1537053849092
5170,218.93,1537053849192
5171,0,1537053849292
5172,0,1537053849392
5173,0,1537053849492
5174,0,1537053849592
5175,226.4,1537053849693
5176,219.56,1537053849793
5177,227.42,1537053849893
5178,226.33,1537053849993
5179,218.24,1537053850093
5180,224.22,1537053850194
5181,218.94,1537053850294
5182,0,1537053850394
5183,0,1537053850494
5184,0,1537053850594
5185,0,1537053850694
5186,226.36,1537053850794
5187,219.56,1537053850895
5188,227.41,1537053850995
5189,226.33,1537053851095
5190,224.29,1537053851195
5191,218.94,1537053851295
5192,0,1537053851395
5193,0,1537053851496
5194,0,1537053851596
5195,0,1537053851696
5196,226.43,1537053851796
5197,219.56,1537053851896
5198,227.39,1537053851996
5199,226.32,1537053852096
5200,218.25,1537053852197
5201,224.29,1537053852297
5202,218.95,1537053852397
5203,0,1537053852498
5204,0,1537053852598
5205,0,1537053852698
5206,226.43,1537053852798
5207,219.56,1537053852898
5208,227.36,1537053852999
5209,226.34,1537053853099
5210,224.29,1537053853199
5211,218.97,1537053853299
5212,0,1537053853399
5213,0,1537053853499
5214,0,1537053853600
5215,226.62,1537053853700
5216,219.56,1537053853800
5217,227.37,1537053853900
5218,218.21,1537053854000
5219,224.3,1537053854100
5220,218.96,1537053854200
5221,0,1537053854301
5222,0,1537053854401
5223,0,1537053854501
5224,226.43,1537053854601
5225,226.68,1537053854701
5226,219.56,1537053854801
5227,227.37,1537053854901
5228,226.49,1537053855002
5229,218.27,1537053855102
5230,224.33,1537053855202
5231,218.96,1537053855302
5232,0,1537053855402
5233,0,1537053855503
5234,0,1537053855603
5235,0,1537053855703
5236,227.35,1537053855803
5237,226.74,1537053855903
5238,219.56,1537053856003
5239,226.54,1537053856104
5240,218.26,1537053856204
5241,224.35,1537053856304
5242,218.99,1537053856404
5243,0,1537053856504
5244,0,1537053856604
5245,0,1537053856704
5246,0,1537053856805
5247,226.76,1537053856905
5248,219.56,1537053857005
5249,227.33,1537053857105
5250,226.57,1537053857205
5251,218.27,1537053857305
5252,224.35,1537053857405
5253,218.99,1537053857506
5254,0,1537053857606
5255,0,1537053857706
5256,0,1537053857806
5257,0,1537053857906
5258,226.74,1537053858006
5259,219.56,1537053858106
5260,227.32,1537053858207
5261,226.58,1537053858307
5262,218.32,1537053858407
5263,224.39,1537053858507
5264,219.02,1537053858607
5265,0,1537053858707
5266,0,1537053858807
5267,0,1537053858908
5268,0,1537053859008
5269,219.01,1537053859108
5270,219.56,1537053859208
5271,227.3,1537053859308
5272,226.64,1537053859408
5273,218.39,1537053859508
5274,224.41,1537053859609
5275,219.03,1537053859709
5276,0,1537053859809
5277,0,1537053859909
5278,0,1537053860009
5279,0,1537053860109
5280,226.81,1537053860210
5281,219.56,1537053860310
5282,227.28,1537053860410
5283,226.67,1537053860510
5284,218.43,1537053860610
5285,224.43,1537053860710
5286,219.02,1537053860810
5287,0,1537053860911
5288,0,1537053861011
5289,226.89,1537053861111
5290,219.56,1537053861211
5291,227.28,1537053861311
5292,226.74,1537053861411
5293,218.46,1537053861512
5294,224.46,1537053861612
5295,219.05,1537053861712
5296,0,1537053861812
5297,0,1537053861912
5298,0,1537053862012
5299,0,1537053862112
5300,226.78,1537053862213
5301,226.98,1537053862313
5302,219.56,1537053862413
5303,227.27,1537053862513
5304,226.81,1537053862613
5305,218.38,1537053862713
5306,224.46,1537053862814
5307,219.06,1537053862914
5308,0,1537053863014
5309,0,1537053863114
5310,0,1537053863214
5311,226.69,1537053863314
5312,227.26,1537053863414
5313,226.83,1537053863515
5314,218.34,1537053863615
5315,224.5,1537053863715
5316,219.07,1537053863815
5317,0,1537053863915
5318,0,1537053864015
5319,0,1537053864115
5320,0,1537053864216
5321,226.75,1537053864316
5322,219.56,1537053864416
5323,227.25,1537053864516
5324,226.81,1537053864616
5325,218.4,1537053864716
5326,219.08,1537053864816
5327,0,1537053864917
5328,0,1537053865017
5329,0,1537053865117
5330,226.69,1537053865218
5331,226.83,1537053865318
5332,219.56,1537053865418
5333,227.22,1537053865518
5334,226.84,1537053865618
5335,218.44,1537053865718
5336,224.54,1537053865818
5337,219.05,1537053865919
5338,0,1537053866019
5339,0,1537053866119
5340,0,1537053866219
5341,0,1537053866319
